lat	lon	title	description	icon	iconSize	iconOffset
27.6255	-110.0173333	El Dique	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
24.8001575	-104.4850378	Estancia Blanca	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9013333	-110.2876667	Sotolar	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9343333	-108.784	La Junta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.4176667	-110.6541667	Cerro Prieto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.601389	-97.559444	San Luis Temalacayuca	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.6575	-98.3375	Unión Ejidal Tierra y Libertad	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.8	-110.1891667	El Eslabon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.543	-109.9523333	El Campito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6336667	-108.9521667	El Rodeo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1926666	-111.6535	El Jojobal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.660514	-100.5069413	Tlacote el Bajo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.9977348	-100.4677555	El Pueblito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.807222	-98.734167	San Luis Acatlán	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7215	-111.857	Carlos Castro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.4678388	-103.8180524	San Nicolás de Acuña	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6723333	-110.0063333	El Cajon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.9566924	-98.9860473	Tlayacapan	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6898333	-112.9915	San Jorge	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.0571811	-104.4941466	Valle Nacional	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
24.7700424	-105.3229949	San Pedro de Tenerapa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9261667	-110.3368333	Huerobabi Viejo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.2746667	-111.2585	El Milagro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.7181667	-109.367	El Cachoral	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2728333	-108.5541667	San Jose de los Pozos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0673333	-109.584	Mocochopo (Yemovari)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3418333	-109.8178333	Enrique Orozco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9386667	-109.3893333	El Pilar	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
22.3948135	-100.6943502	Corcovada	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.8048015	-89.5000904	Huntochac	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.7161338	-87.867908	X-Catzín	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.2713333	-110.7893333	Francisco Miguel Cardenas Valdez (Mascarenas)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9698333	-108.7235	El Recodo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
22.5025066	-105.4623358	El Tigre	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.1421667	-112.2755	La Tortilla Uno	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.369	-110.717	Bella Selva	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.8375	-108.6368333	Rancho Nuevo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.607	-109.3076667	San Isidro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
23.9255995	-103.7417217	Nicolás Fernández Carrillo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6906667	-110.9193333	San Ignacio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
23.7211228	-104.0397541	Revolución Social	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2678333	-109.5561667	La Bellota	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.8918333	-110.1523333	Machomobampo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.0446393	-98.0440666	Amozoc de Mota	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.0873333	-109.4918333	El Pilar	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.6363333	-110.5365	Dolores	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
22.0235529	-102.3143382	Valladolid	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.708	-109.0228333	El Ranchito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.0533239	-103.9336088	Rincón de López	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.1598333	-109.3736667	Palo Blanco	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
26.7918333	-109.3861667	Adolfo Lopez Mateos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.0093333	-110.636	Sociedad Ruben Jaramillo (Campo Guaymas)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.343056	-98.951111	Zoquitlán	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9666667	-111.9038333	Campo Oslo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
22.1399808	-100.4114389	Carrizal de Guadalupe	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.1096667	-109.9556667	La Loma	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.2558501	-109.7525378	Avicola Sonqui	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.8346667	-109.0408333	Campo de Mayo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.52	-109.4398333	El Carrizal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.3191667	-110.9183333	El Guacho	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.8265	-109.1696667	El Tacupeto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
24.855256	-104.9696869	El Nuevo Porvenir	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.2218333	-109.7236667	Miguel Aleman	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
22.9633346	-106.1359156	La Palmita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.022	-110.6426667	Complementacion Ejido Baca Calderon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4593333	-110.4576667	San Francisco (Campo Minero)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.026489	-97.9281885	Putla Villa de Guerrero	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.5561667	-109.9341667	Cuadra el Milagro	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
24.4675636	-104.1485659	Juan Aldama	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.2528333	-110.8423333	Santo Nino 2	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9018333	-111.2856667	La Sandia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.1845	-110.726	Paredecito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6078333	-111.1053333	Rancho el Salado	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8398333	-110.2886667	La Morita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8833333	-112.7846667	Arceaga Martinez (Las Carmelitas)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7718333	-110.823	El Chino	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.9725	-98.336944	San Bernardino Chalchihuapan	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
31.2015	-112.1543333	El Profundo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5345	-110.5031667	Noche Buena	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.86161	-88.1463785	Santa Rita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.1745	-110.574	Marroquin (Las Jarillas)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3736667	-109.8886667	Sagarena	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.1955944	-109.5635175	Corrales de Jaime Campos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.3026667	-109.954	Jesus Maria	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2586667	-108.8258333	Tres Luces	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.1663465	-105.4458971	Atotonilco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3725	-109.7228333	San Francisco (Rancho)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.4708333	-110.0915	Carlos Verdugo (Bloque 307)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7516667	-111.3175	Monserrat 2	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.625	-108.8593333	Pie de la Cuesta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.1420509	-104.4376913	La Central	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.847778	-97.423056	Cala Norte	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.161111	-96.875	Santa Cruz Acatepec	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4731667	-108.7076667	Los Bajios	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.1983969	-97.70238	Filomeno Mata	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
20.902222	-98.448889	Papatlatla	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
22.4418768	-101.1571026	Pedregal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.7591667	-109.6731667	Adrian Anguamea	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.4835	-110.0203333	Avicola Bachoco Veinticuatro Cero Seis	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.4706683	-103.6488455	San Pedro Valencia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.708	-111.49	Los Pocitos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.004	-109.7221667	El Garambullo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.8381667	-110.8043333	La Paloma 2	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6853333	-112.0	Los Sangarutas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.1553333	-109.9671667	Ojo de Piedra	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7563333	-109.6036667	Ejido Miguel Sanchez Adame	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.54	-108.7926667	El Zolotar	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5253333	-110.8885	El Tejanito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5036667	-111.0028333	La Veta de Agua	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.1561667	-109.5195	El Porvenir	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.3489265	-93.5680676	Ramón Danzón	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.1515	-109.9055	Cumuripa (La Calera)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.8075	-111.4758333	El Donde	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.1683333	-109.519	Empaque de Juan Carlos Cuevas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7201667	-111.5855	La Providencia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.8171667	-110.3588333	Guajari	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0571667	-110.8541667	Campo Nuevo 3	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.371944	-97.956944	San Diego Xalpatlahuaya	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.1043333	-111.5223333	Rancho el Barragan	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.2351138	-111.7027168	San Rafael	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.006944	-99.318056	La Amistad	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9075	-110.2236667	El Tileno	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
23.1883726	-106.4103399	Isla de la Piedra (Stone Island)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3053333	-111.2416667	Agua Dulce	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.388889	-99.201389	La Estancia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.8557419	-90.6334439	Cinco de Febrero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.5178589	-108.3786736	Rincón de Agua Caliente Grande	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
20.173889	-98.31	Santa Ana Hueytlalpan	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.0325	-98.265	Guadalupe Victoria	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.4846667	-109.7043333	Cuarta Union	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.4698333	-110.6871667	Las Pilas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.712778	-96.594167	San Jerónimo Taviche	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9861666	-110.4543333	Las Palomas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.5838796	-104.4632119	La Esmeralda	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
18.900833	-97.667222	San José Tuzuapan	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
22.6194001	-105.6033371	Ojo de Agua de Palmillas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.6861667	-110.123	El Tildillo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7696667	-110.4006667	Los Tepetatitos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.2506876	-107.4150652	Namiquipa	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
20.3255036	-102.5922551	San José de las Moras	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9056667	-111.0421667	La Agnita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.944167	-97.833889	Vegas de la Soledad y Soledad Dos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.9868509	-90.1189793	Kankí	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
20.6444444	-100.1458333	San José la Peñuela	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.25	-99.245	Tunititlán	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8396667	-112.9088333	alvaro Quiroga (Campo Martinez)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8758333	-112.7736667	SPR Roman Badillo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1263333	-111.0873333	La Amistad (Antonio Vazquez)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.86583	-96.7756218	Yecuatla	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
31.3095	-111.0186667	La Soledad	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3841667	-108.6256667	Maguechis	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3898333	-109.0511667	La Tinaja	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7338333	-111.921	Pozo Duro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.702	-109.471	El Colote	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.2086667	-109.1065	Campamento las Casitas (El Mocuzarit)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0748333	-111.0686667	Empaques Comerciales de Sonora	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9386667	-111.8401667	San Fernando II (Cuatro de Octubre)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.330504	-99.272367	San Bartolo Ameyalco	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.5573333	-110.005	Margarita Valenzuela	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.5365685	-103.5247367	Ciudad Lerdo	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
31.3088333	-112.1833333	Los Cordones	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.788	-110.909	El Puente	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.0703042	-104.1020591	Las Conocas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6531667	-111.3578333	Granja Avicola San Marcos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5185	-110.1033333	Franco Martinez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.060278	-97.849167	Tlacotepec (San Mateo)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.8896667	-112.9345	Jaime Jerez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.0273154	-105.8577794	Los Ojitos	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.3548333	-109.8586667	El Alamito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.591	-111.5345	San German	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0566667	-109.54	El Jopo	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
31.0571667	-111.167	El Chupadero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.6191667	-112.3343333	Veintiuno de Marzo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.1693333	-109.6666667	Santa Fe	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0606186	-105.1955492	Porvenir	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3351667	-110.0265	Luis Alberto Esquer	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.8686667	-108.8528333	El Tacuache	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.6201812	-90.160299	Kochol	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.3085	-110.7231667	El Carrizo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.1871826	-89.3840776	Xohuayán	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3563333	-109.2696667	La Higuera	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.2706667	-110.6236667	General Felipe angeles	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.803	-110.1185	Los Cuates	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6395	-108.9521667	La Cienega	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.8213333	-112.7231667	EL Mezquite	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.179444	-99.036389	San Nicolás Tecomatlán	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6173333	-109.8578333	San Juanico	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.118	-108.9931667	Saquinoberachi	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.2213333	-109.922	Brasil (La Dieciseis)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3093333	-108.7386667	La Sabina (Oscar Acuna)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9507544	-109.1037358	El Huerigo	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.9756667	-108.8735	El Coloradito (Los Becerranes)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.531944	-97.523611	Quinicuena	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7525	-112.485	Samurai	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.0059552	-87.9003738	San Lorenzo Chiquilá	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.875	-98.233889	Huehuetónoc	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.8819222	-100.6715603	Palmarito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.586	-109.441	Agua Blanca	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5901667	-111.0515	Manuel Estrella	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4536667	-109.2248333	Las Tierritas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.5114879	-100.725818	San Jose del LLano	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
21.1975	-98.494444	Santa Cruz	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.8051667	-111.3043333	Santa Teresa 1	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0425	-109.5026667	Porcarit	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
31.3218333	-110.9166667	Coyonqui	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
32.301	-114.918	Raul Martinez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.269722	-98.085833	Copila	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.5081247	-105.2780294	El Vergel	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.0536948	-105.2546001	La Puerta de Cabrera	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.872222	-97.465556	Yaonáhuac	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.1043333	-110.5361667	El Cantil	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9845	-111.406	La Garita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.7898586	-89.6665437	Texán Cámara	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.4001667	-109.888	Santa Monica	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.338	-109.1876667	Gefocagni	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3706667	-108.952	La Ladrillera	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8591667	-112.942	Guzman	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8566667	-112.8386667	Martires de Cananea II	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
24.5518151	-105.2310086	Gomelia	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
20.3852735	-102.8390463	Estancia de San Nicolás	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.335	-110.2923333	El Yeso	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.7715	-109.052	Las Penas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5026667	-110.7003333	El Taste	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4066667	-108.6666667	Los Horcones	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3048333	-108.9261667	Tasajera	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.003611	-97.130556	Zacatla	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.8399637	-109.3500144	Granja Sahuaro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.569	-109.9593333	Jardinosa Vivero	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.918	-112.7063333	Los Cuates	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.6475	-98.075278	Chigmecatitlán	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.4176598	-103.6637944	Villa Corona	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
19.934444	-97.620278	Zoatecpan	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3248333	-109.8045	El Capulin	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.937	-111.5878333	Rio Escondido	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9238333	-108.9526667	Las Tierritas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.1191667	-110.72	El Tecolote	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.0868326	-100.4838863	Tuillo de Abajo	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
19.9698605	-102.1192949	La Jabonera	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.4421667	-110.0238333	Las Peras	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.3886667	-110.7596667	La Higuerita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7373333	-108.7543333	El Duraznito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9696667	-110.418	El Zamotal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.815833	-97.153333	Huiloapan de Cuauhtémoc	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6401667	-112.9845	Garcia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.876	-109.1926667	El Rodeito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9248333	-109.6511667	Jesus Moreno	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5551667	-111.1078333	Gaona	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
19.764444	-97.314722	Cuauhtamingo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
24.889468	-105.023713	Campo Verde	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.9253333	-109.0421667	La Cueva	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.493	-110.3171667	El Lares	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.9868333	-110.8061667	El Machucas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9176667	-109.3003333	Milpillas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.857	-110.2076667	El Alacran	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.9583333	-108.5091667	Guamuchilito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.909	-109.2245	Singapur	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.973	-111.8196667	California	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.0225	-109.7751667	Tecori	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.2548333	-110.8726667	El Mezquite	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
24.5232801	-104.7474713	La Sauceda	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
17.101389	-96.777778	Santa María Atzompa	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.8229775	-112.841531	Laura Lorenia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.419722	-97.218611	El Triunfo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.8516667	-111.9346667	Oasis de Kino	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.278333	-97.262778	San Jerónimo Axochitlán	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1205	-109.9005	Los Alisos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.988333	-97.393333	Banderas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.858	-110.3563333	Los Alisos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.97	-109.9073333	Las Borregas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.6001667	-110.0518333	Casa del Sanjero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.2338333	-109.7061667	La Laguna	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
